StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Q50,att_check_1,att_check_2,ai_comprehension,1_timing_First Click,1_timing_Last Click,1_timing_Page Submit,1_timing_Click Count,1_ai_score,1_profile_trust_1,1_profile_trust_2,1_profile_trust_3,2_timing_First Click,2_timing_Last Click,2_timing_Page Submit,2_timing_Click Count,2_ai_score,2_profile_trust_1,2_profile_trust_2,2_profile_trust_3,3_timing_First Click,3_timing_Last Click,3_timing_Page Submit,3_timing_Click Count,3_ai_score,3_profile_trust_1,3_profile_trust_2,3_profile_trust_3,4_timing_First Click,4_timing_Last Click,4_timing_Page Submit,4_timing_Click Count,4_ai_score,4_profile_trust_1,4_profile_trust_2,4_profile_trust_3,5_timing_First Click,5_timing_Last Click,5_timing_Page Submit,5_timing_Click Count,5_ai_score,5_profile_trust_1,5_profile_trust_2,5_profile_trust_3,6_timing_First Click,6_timing_Last Click,6_timing_Page Submit,6_timing_Click Count,6_ai_score,6_profile_trust_1,6_profile_trust_2,6_profile_trust_3,7_timing_First Click,7_timing_Last Click,7_timing_Page Submit,7_timing_Click Count,7_ai_score,7_profile_trust_1,7_profile_trust_2,7_profile_trust_3,8_timing_First Click,8_timing_Last Click,8_timing_Page Submit,8_timing_Click Count,8_ai_score,8_profile_trust_1,8_profile_trust_2,8_profile_trust_3,9_timing_First Click,9_timing_Last Click,9_timing_Page Submit,9_timing_Click Count,9_ai_score,9_profile_trust_1,9_profile_trust_2,9_profile_trust_3,10_timing_First Click,10_timing_Last Click,10_timing_Page Submit,10_timing_Click Count,10_ai_score,10_profile_trust_1,10_profile_trust_2,10_profile_trust_3,general_trust_1,general_trust_2,general_trust_3,ai_att_1,ai_att_2,ai_att_3,ai_att_4,birth_year,education,gender,gender_4_TEXT,geography,political_identity,perceived_purpose,profile_factors_1,profile_factors_2,profile_factors_3,ai_reasons,ai_opinion_free_text,debrief_agree,survey_finished,order,question_order,survey_code,condition
2019-12-04 13:32,2019-12-04 13:42,100,583,TRUE,2019-12-04 13:42,R_qJgEajG1SIWeolX,,,,,anonymous,EN,I CONSENT to take part in the study.,The system is trying to generate an appealing profile for the host.,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",22.65,59.722,60.3,5,2,70,70,80,19.047,34.034,34.883,8,4,70,60,80,15.114,24.543,25.707,4,3,60,70,80,14.868,23.458,24.448,5,Definitely human-written - 1,60,80,80,8.968,14.426,15.068,4,2,80,80,80,15.124,19.963,20.714,4,4,70,70,80,15.789,36.834,37.547,6,Definitely human-written - 1,60,70,80,21.094,25.665,26.488,5,2,70,70,80,6.331,11.007,11.758,4,2,70,70,80,13.735,20.817,21.496,6,2,70,70,80,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,40,Strongly agree 100%,50,50,1991,Bachelor's degree in college,Male,,Rural,Somewhat liberal,To judge whether a profile was created by a machine or a person.,Whether it sounded natural or artificial,,,I looked for grammar errors and humor to decide if a profile was human or not.,I think they are lazy and to an extent dishonest.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,30,30|10|6|19|17|13|12|20|29|5,7177997031,primed
2019-12-04 13:37,2019-12-04 13:44,100,400,TRUE,2019-12-04 13:44,R_bebYq8jhl418CQx,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,18.648,28.407,29.976,3,,60,80,40,9.581,15.831,17.554,3,,70,60,80,8.256,14.282,15.239,3,,90,90,90,11.985,15.671,17.379,3,,60,50,40,7.743,12.131,13.609,3,,40,50,50,9.449,14.911,15.867,4,,70,70,80,13.369,20.413,21.942,4,,20,20,50,6.159,13.271,14.675,4,,40,30,60,11.068,15.82,18.041,3,,30,30,Not confident 0%,9.329,13.263,14.561,3,,40,50,40,60,70,70,50,50,80,Strongly disagree 0%,1968,Bachelor's degree in college,Male,,Rural,Somewhat conservative,about roomshare like AirBnb.,Age,where they live in the country,Type of jobs they have,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,26,26|20|23|7|1|21|5|10|2|29,7768722914,control
2019-12-04 13:31,2019-12-04 13:45,100,803,TRUE,2019-12-04 13:45,R_2pK6BQGXD41knIf,,,,,anonymous,EN,I CONSENT to take part in the study.,"It's taking info from John Schneider's Facebook profile and creating a greeting. It's also generating a ""profile"" from it.",John is easy to see.,I am traveling and the person in the profile offers to host me.,All were written by the AI system.,49.043,49.043,51.139,1,4,60,60,60,0,0,22.982,0,3,60,60,60,0,0,23.437,0,2,50,50,50,0,0,16.826,0,2,70,70,60,0,0,14.958,0,4,40,40,40,0,0,11.887,0,4,40,40,40,0,0,10.334,0,3,50,50,50,0,0,11.712,0,2,30,20,20,0,0,12.416,0,3,50,50,50,0,0,11.898,0,3,50,50,50,30,60,60,30,70,20,30,1965,High school graduate,Male,,Suburban,Somewhat liberal,AI-generated profiles and their responses.,"How young, immature their attitudes were.",How did they present themselves,How motivated were they,"If it looked generic, then it was AI. If it included distinctive information, then it was human",A little too generic. Nothing descriptive.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,8,8|18|29|24|3|25|13|2|19|11,2925905505,primed
2019-12-04 13:38,2019-12-04 13:46,100,504,TRUE,2019-12-04 13:46,R_1MPsjevoUNKyG4h,,,,,anonymous,EN,I CONSENT to take part in the study.,The system is using the hosts' Facebook page to gather information such as their job and the amount of time they have lived at the address. It uses location data to say how close to landmark and popular areas the residence is.,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",12.388,27.508,28.445,6,Definitely human-written - 1,90,80,80,16.644,32.62,33.925,8,4,Highly confident 100%,90,Highly confident  100%,12.071,17.487,18.361,4,4,80,80,80,12.848,20.744,22.137,4,Definitely AI-generated     - 6,70,70,70,11.641,16.953,17.713,4,3,80,90,90,6.076,11.308,12.326,4,3,90,90,90,11.472,17.655,18.528,5,5,80,70,90,21.125,25.694,26.535,4,4,90,80,90,11.117,18.692,19.581,4,4,80,90,90,11.864,19.697,21.73,5,2,70,50,80,80,80,80,60,90,80,30,1981,High school graduate,Male,,Urban,Liberal,I don't know,If the space was as advertised,Attitude of the host,Overall pleasantness of the stay,If the profile seemed to use keywords more than natural speech.,"As long as they contain correct and pertinent information, they are good.",I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,18,18|20|6|1|16|29|15|5|7|25,4319177715,primed
2019-12-04 13:40,2019-12-04 13:48,100,480,TRUE,2019-12-04 13:48,R_2DYdqdvCH6QpKQV,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,4.302,61.255,63.683,6,,Highly confident 100%,90,Highly confident  100%,20.362,24.602,25.603,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,12.417,17.505,19.148,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,13.291,16.891,18.461,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,14.453,18.181,19.681,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,16.645,23.533,24.836,3,,70,80,90,12.182,17.566,18.901,3,,80,80,90,16.877,19.903,21.96,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,15.672,19.528,21.02,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,11.895,15.664,16.938,3,,80,80,90,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,1962,High school graduate,Female,,Rural,Conservative,to see how people judge others and how they look at different things about people ,there jobs,there travels ,there animals ,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,12,12|23|22|14|27|5|21|13|20|3,8591273715,control
2019-12-04 13:42,2019-12-04 13:48,100,370,TRUE,2019-12-04 13:48,R_1rBQ24QoFx1Bk7w,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,17.428,27.962,29.136,3,,10,Not confident 0%,Not confident 0%,13.302,20.331,21.134,4,,50,30,Not confident 0%,16.735,21.323,22.139,3,,50,30,Not confident 0%,11.797,17.977,19.832,4,,20,10,Not confident 0%,19.075,24.656,25.404,4,,20,30,Not confident 0%,8.961,16.637,17.521,5,,20,10,Not confident 0%,12.121,16.356,17.552,4,,50,20,Not confident 0%,10.734,13.174,14.201,3,,Not confident 0%,Not confident 0%,Not confident 0%,5.361,9.109,9.801,5,,Not confident 0%,Not confident 0%,Not confident 0%,9.595,12.955,13.758,4,,50,50,Not confident 0%,10,Strongly disagree 0%,Strongly disagree 0%,Strongly disagree 0%,Strongly disagree 0%,Strongly agree 100%,Strongly disagree 0%,1984,High school graduate,Male,,Urban,Somewhat liberal,"I'm guessing something to do with language and trustworthiness maybe? Other than that, I haven't the faintest idea.",If they're just humble bragging.,If they mention their experience with hosting.,Whether they sound like somebody I'd want to be near.,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,30,30|28|13|14|9|21|23|3|10|29,3126130252,control
2019-12-04 13:41,2019-12-04 13:48,100,421,TRUE,2019-12-04 13:49,R_cOViEXBalU9ejrH,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,The person in the profile and I are traveling together.,,11.773,20.82,25.363,3,,60,80,80,11.19,17.47,18.308,4,,60,80,80,9.442,13.634,14.815,4,,70,50,50,16.949,20.901,22.176,3,,60,50,50,6.321,11.433,12.563,6,,90,60,60,7.162,10.882,11.737,3,,90,90,90,11.761,26.969,28.277,4,,80,80,90,6.847,11.287,12.416,4,,90,60,50,7.562,13.762,15.033,4,,50,40,50,6.925,20.845,21.636,4,,50,60,70,80,70,70,Strongly agree 100%,Strongly agree 100%,50,Strongly disagree 0%,1990,Bachelor's degree in college,Male,,Suburban,Somewhat liberal,The purpose of the study seems to be measuring our perception and trust towards people based on their profile.,Friendliness,Whether they are a pet owner,Their intterests,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,17,17|28|15|6|25|5|26|30|3|7,3118638750,control
2019-12-04 13:44,2019-12-04 13:50,100,355,TRUE,2019-12-04 13:50,R_yPUZpPvqVn8Qxj3,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,19.724,28.504,29.722,4,,Highly confident 100%,Highly confident 100%,Highly confident  100%,18.719,23.637,24.702,5,,90,80,80,12.344,18.378,20.193,4,,60,50,50,7.76,10.908,12.381,3,,50,50,50,7.844,12.298,13.298,5,,70,80,80,7.397,10.855,12.135,4,,50,50,50,6.85,14.795,16,6,,80,70,70,58.712,63.944,64.363,7,,40,30,30,10.039,15.534,15.834,6,,40,30,30,3.354,6.638,7.9,3,,Not confident 0%,Not confident 0%,Not confident 0%,50,50,50,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,1982,High school graduate,Male,,Rural,Somewhat liberal,?,background,profession,hobbys,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,8,8|26|23|20|5|9|15|16|25|13,4465422957,control
2019-12-04 13:34,2019-12-04 13:50,100,973,TRUE,2019-12-04 13:50,R_32XQdZYVxuypzCH,,,,,anonymous,EN,I CONSENT to take part in the study.,"It seems that the artificial intelligence system is combing through the host's Facebook profile for information. After it scans through the host's user data, it creates a personalized profile based on that information so that it can be posted on the host's profile on the room sharing service site.",John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",9.99,24.616,34.726,4,5,70,60,80,5.975,21.92,23.752,5,2,60,60,70,15.213,27.459,29.179,4,3,80,70,80,13.59,20.517,22.019,5,Definitely AI-generated     - 6,80,60,80,7.097,18.609,19.953,6,3,70,60,70,6.607,18.628,19.768,5,Definitely AI-generated     - 6,60,60,60,5.504,14.76,15.987,4,5,70,60,70,8.478,16.772,18.961,5,Definitely human-written - 1,80,80,80,10.23,17.356,18.128,4,5,70,60,70,6.313,12.374,14.785,5,2,60,50,60,70,70,70,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,1983,Bachelor's degree in college,Male,,Suburban,Liberal,I believe the purpose of the study was to measure participants' ability to discern computer generated profiles from human written ones.,Lifestyle of host (e.g. musician vs. management consultant).,Marital status of host.,Inclusion of hobbies in profile.,"In judging whether a profile was AI-generated, I weighed the formality of language used, the usage of slang and idioms, and the use of punctuation and spacing (the conspicuous space in the Washington D.C. profile has an example of this).",It seems that tech is stripping humanity from more and more things *DX:HR intro music begins to play*,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,23,23|10|18|4|24|1|11|17|13|25,6915284585,primed
2019-12-04 13:48,2019-12-04 13:51,100,157,TRUE,2019-12-04 13:51,R_265yo2WWETSyM7M,,,,,anonymous,EN,I CONSENT to take part in the study.,going to a facebook profile and generating optimized profile,John is easy to see.,I am traveling and the person in the profile offers to host me.,All were written by the AI system.,1.727,10.799,11.053,15,5,90,80,90,1.24,5.204,5.87,5,4,70,80,70,0.911,5.165,5.964,6,4,70,70,60,0.69,4.536,5.14,6,5,80,80,80,0.618,4.534,4.755,7,5,90,70,60,0.711,5.387,6.09,9,5,70,70,70,0.822,6.301,6.539,7,4,90,80,90,0.874,4.692,5.33,6,5,80,50,70,1.113,4.697,6.124,5,5,60,70,70,0.884,4.636,5.304,7,5,70,60,80,70,90,70,70,70,70,80,1997,High school graduate,Male,,Urban,Liberal,host and ai profiles,if its real,whos doing it,what they are saying,based on theiri responses,they are okay,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,25,25|7|12|30|20|13|23|24|9|8,2156336539,primed
2019-12-04 13:39,2019-12-04 13:51,100,738,TRUE,2019-12-04 13:51,R_vU2Pec7y1hUCyL7,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,14.328,28.666,30.061,7,,80,70,90,8.972,16.863,18.13,6,,Highly confident 100%,Highly confident 100%,Highly confident  100%,11.219,22.137,23.022,7,,70,50,60,7.949,17.34,19.4,6,,Highly confident 100%,90,90,100.624,109.882,110.988,6,,80,80,80,8.169,18.402,19.75,7,,60,50,40,12.232,30.966,32.395,9,,80,60,70,6.04,26.519,27.742,7,,90,80,80,11.627,20.136,21.184,6,,60,90,60,11.244,18.986,20.306,6,,80,90,80,80,30,30,80,90,80,40,1974,Bachelor's degree in college,Female,,Suburban,Liberal,The purpose of the study was to see how trustworthy different Air B&B profiles are.,Their professions,Their hobbies,"If they sounded responsible or more ""free-loving"" and laid back",,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,14,14|4|21|8|23|30|15|18|6|19,2938708186,control
2019-12-04 13:46,2019-12-04 13:51,100,341,TRUE,2019-12-04 13:51,R_VXtH83hY0FkxNv3,,,,,anonymous,EN,I CONSENT to take part in the study.,It's taking information from the profile page and creating a profile. Whether or not any of it's true is impossible to say.,John is easy to see.,I am traveling and the person in the profile offers to host me.,All were written by the AI system.,4.234,12.138,12.366,5,4,50,50,50,8.686,13.115,14.055,7,2,80,80,80,9.315,12.715,14.362,4,3,30,30,30,6.036,10.242,10.876,6,5,50,50,50,6.063,10.081,11.838,4,2,70,80,70,4.906,9.107,10.237,5,3,40,50,50,5.388,9.414,10.199,4,Definitely human-written - 1,80,80,90,5.729,10.224,10.876,7,2,60,60,60,4.077,9.381,10.155,8,4,40,50,50,3.532,9.134,9.925,7,5,30,30,40,80,80,80,90,90,10,10,1983,Bachelor's degree in college,Male,,Suburban,Somewhat conservative,I really don't know.,how it's written,what information is included,any generic phases,Mostly gut feeling as I don't have enough baseline information to objectively choose.,Meh. I don't care either way as it's just bio information. It's completely unnecessary to whether or not I would choose the hosting.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,6,6|8|2|23|15|19|17|30|10|27,1126600443,primed
2019-12-04 13:41,2019-12-04 13:52,100,692,TRUE,2019-12-04 13:52,R_vkuEHCV0F2EyOSl,,,,,anonymous,EN,I CONSENT to take part in the study.,"I think the AI is getting the relevant info (i.e. job, city, interest) from the facebook profile of the user. And then create a short profile intro for the user to rent his place.",John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",10.467,28.137,29.71,4,2,70,80,80,54.032,61.506,62.685,4,4,80,70,70,27.857,33.965,34.768,6,4,70,50,70,47.007,52.464,53.603,5,5,80,70,80,10.488,16.286,17.64,4,Definitely AI-generated     - 6,50,40,40,13.685,22.661,23.679,4,2,60,40,60,24.246,29.339,30.197,4,Definitely AI-generated     - 6,60,50,60,46.547,51.719,52.851,5,5,80,70,70,9.277,16.075,16.879,6,5,80,60,70,10.094,15.048,16.18,5,2,80,90,90,70,70,60,90,80,60,10,1984,Master's degree,Male,,Urban,Liberal,no idea,whether they mentioned themselves by their name,their hobbies,and most importantly their job,"Some of them was obvious; the ones that just states the hobbies of the person. and most likely, AI will use the names of the users","actually while deciding whether they are a good host for me or not, AI was not a big influential factor for me",I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,17,17|23|13|8|30|25|11|5|1|16,5726728517,primed
2019-12-04 13:50,2019-12-04 13:52,100,147,TRUE,2019-12-04 13:52,R_UuN9VW3vq0jp6Zr,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,The person in the profile is traveling and I am offering to host.,,0.952,6.233,7.254,4,,60,40,70,0.254,5.568,6.66,4,,60,60,50,1.446,4.758,5.952,3,,60,70,50,2.016,5.353,6.201,3,,60,70,60,1.213,4.481,5.706,3,,50,60,50,1.403,7.658,9.161,4,,60,70,50,1.713,6.796,7.477,4,,60,70,50,1.388,4.692,6.319,3,,50,70,60,2.607,6.188,8.34,3,,60,60,70,1.327,4.509,5.917,3,,60,70,70,50,60,60,70,60,60,70,1990,Bachelor's degree in college,Female,,Suburban,Somewhat conservative,,,,,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,13,13|9|15|10|20|29|18|19|25|5,8783332541,control
2019-12-04 13:42,2019-12-04 13:53,100,631,TRUE,2019-12-04 13:53,R_2z5RtBMsWzgPyXr,,,,,anonymous,EN,I CONSENT to take part in the study.,generating a profile based on keywords. For example you type the keywords for profile generation and it generates one.,John is easy to see.,I am traveling and the person in the profile offers to host me.,All were written by the AI system.,1.409,13.21,28.591,8,4,60,60,30,0.688,18.09,41.752,20,4,70,30,60,0.984,17.681,21.543,24,4,70,40,30,2.356,58.642,78.38,18,4,50,80,30,4.388,28.568,32.606,16,5,40,50,10,0.607,27.01,28.965,18,2,80,80,30,2.196,16.946,17.758,25,5,40,60,60,20.652,33.044,34.117,5,3,50,40,30,0.452,27.587,28.605,15,4,70,30,50,0.605,9.426,27.987,20,5,40,30,60,60,60,80,50,30,60,20,1987,Bachelor's degree in college,Male,,Urban,Somewhat liberal,no idea,grammar,information,details,the grammar mostly,they seem robotic and not human like,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,27,27|2|29|5|14|19|10|20|16|1,4741555486,primed
2019-12-04 13:43,2019-12-04 13:53,100,587,TRUE,2019-12-04 13:53,R_3szcE6uBhliJV7U,,,,,anonymous,EN,I CONSENT to take part in the study.,"The system is just taking different variables that belong to this person (e.g. job, length of time in certain city, distance to other places) and placing it into a friendly narrative.",John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",1.598,17.21,22.258,11,2,70,60,50,0,0,22.5,0,Definitely AI-generated     - 6,50,40,30,0,0,15.961,0,3,60,80,70,4.868,4.868,16.584,1,5,60,30,50,1.505,1.505,19.5,1,Definitely human-written - 1,60,50,40,0.84,12.974,23.225,2,3,60,60,70,1.791,1.791,15.583,1,4,60,40,50,0.98,5.879,19.67,2,Definitely human-written - 1,40,40,80,0.391,0.391,15.08,1,2,40,20,10,0.404,0.404,15.499,1,4,60,60,60,60,50,60,70,90,30,10,1987,Bachelor's degree in college,Male,,Rural,Liberal,The relationships between the users perception of the profile being written by AI and how this effected the user's expectations of the host and the environment they are providing.,Whether they actually provided personal details.,How many personal details were included.,What level the personal details focused on (list of hobbies and personal interests seems more personal than places someone has lived).,"If it talked about the person/people in third person. If it seemed like it was just listing attributes of the person/people. If nothing seemed individualized (e.g. ""I bleed orange"" is probably not a term known by AI but by people near the town/university).",I though they were off-putting because it didn't suggest anything about the person that I couldn't learn from skimming their facebook page.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,22,22|10|14|4|25|15|11|30|27|18,6458469749,primed
2019-12-04 13:43,2019-12-04 13:53,100,582,TRUE,2019-12-04 13:53,R_28HCKfBRl0IQ0xj,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,18.134,31.029,32.572,4,,20,30,Not confident 0%,14.947,47.555,48.283,8,,70,60,90,13.02,21.876,22.857,4,,30,40,10,12.463,35.416,37.013,5,,60,70,20,18.652,25.3,26.077,4,,50,30,50,11.458,21.578,22.797,3,,80,70,70,15.617,23.61,24.552,5,,50,30,20,9.927,15.135,16.514,3,,40,20,20,12.372,18.293,19.447,3,,30,20,10,12.036,22.02,23.09,4,,50,30,30,30,20,10,80,Strongly agree 100%,70,80,1992,High school graduate,Male,,Suburban,Somewhat liberal,To see how people react to certain words used and how much they can trust a description.,Were they married,How much time did they spend outside their house,How happy did the person describe themselves,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,13,13|10|11|2|15|24|28|20|21|19,2049031014,control
2019-12-04 13:45,2019-12-04 13:53,100,496,TRUE,2019-12-04 13:53,R_2Yxqq8CnqgoB7tQ,,,,,anonymous,EN,I CONSENT to take part in the study.,"First, it is connecting to the mans facebook profile. I think it then scrapes his information, and populates a description based on what it finds in his past.",John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",7.295,16.109,17.2,5,5,80,90,80,13.683,20.913,22.059,4,2,90,90,Highly confident  100%,11.085,17.26,18.189,4,3,80,80,90,7.84,14.174,15.311,4,Definitely AI-generated     - 6,60,60,70,15.183,20.85,21.714,4,Definitely human-written - 1,80,80,Highly confident  100%,8.92,18.498,19.517,5,4,60,80,80,6.681,15.804,16.764,4,Definitely AI-generated     - 6,70,70,70,9.658,17.289,18.092,4,Definitely human-written - 1,50,60,60,11.01,16.776,18.181,4,2,70,60,70,22.869,28.641,29.588,5,4,90,80,Highly confident  100%,70,90,90,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,Strongly disagree 0%,1983,Bachelor's degree in college,Male,,Suburban,Conservative,I think it was looking at peoples views of AI,The robotic nature of the description,The hosts hobbies,The hosts career,It was based on how descriptive and unique the profole was.,"They are fine, but are too vague. They are not going to infer anything negative, which you may be able to pick up on with the actual human written profile.",I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,3,3|26|21|27|5|16|9|30|15|4,6082617401,primed
2019-12-04 13:48,2019-12-04 13:55,100,455,TRUE,2019-12-04 13:55,R_1ootACSuYUd1puS,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,2.102,20.207,20.511,10,,Highly confident 100%,Highly confident 100%,Highly confident  100%,4.944,8.498,9.27,5,,50,50,50,9.578,16.998,17.682,5,,90,90,Highly confident  100%,5.398,9.531,10.115,8,,Highly confident 100%,Highly confident 100%,Highly confident  100%,4.161,8.346,9.038,6,,Highly confident 100%,Highly confident 100%,Highly confident  100%,4.672,7.65,8.864,5,,50,60,60,4.651,7.056,8.031,4,,40,50,40,4.823,8.443,9.223,4,,70,70,70,5.048,6.933,7.936,3,,20,30,20,6.055,8.899,10.013,4,,20,20,30,50,Strongly disagree 0%,Strongly disagree 0%,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,1989,High school graduate,Male,,Urban,Somewhat conservative,no idea,Whether they seem like they care about others or the world,Whether they seem too self centered,Whether they write unrelated things,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,4,4|22|13|24|16|11|14|27|3|21,2808427022,control
2019-12-04 13:42,2019-12-04 13:57,100,870,TRUE,2019-12-04 13:57,R_3Mrm7x2SqZKaYxD,,,,,anonymous,EN,I CONSENT to take part in the study.,It is writing a profile after the people put in their information. I think this is a good thing.,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",32.62,52.24,54.251,4,2,40,40,50,14.596,32.364,33.718,5,Definitely human-written - 1,50,60,50,12.054,24.574,25.914,5,4,50,60,50,15.177,26.996,28.242,4,Definitely AI-generated     - 6,50,60,60,58.838,67.331,68.741,4,Definitely AI-generated     - 6,80,70,80,14.899,25.218,26.865,4,Definitely human-written - 1,50,60,70,10.521,18.905,20.529,4,Definitely human-written - 1,50,60,70,11.727,18.637,20.776,4,Definitely human-written - 1,70,60,70,11.487,19.283,20.993,4,Definitely human-written - 1,70,60,70,15.81,24.082,25.503,4,Definitely human-written - 1,50,60,50,80,70,70,Strongly agree 100%,80,50,70,1947,High school graduate,Female,,Rural,Conservative,How people react to AI.,Clean,Safe,Honest,By their writing style and how they came across in the profile.,I don't know if this would be safe in our world today. Not just the computer-generated profiles but not know who you are really dealing with.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,12,12|1|13|23|25|14|24|29|16|7,5369355941,primed
2019-12-04 13:48,2019-12-04 13:57,100,530,TRUE,2019-12-04 13:57,R_pLWkdgfWLQGoet3,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,31.859,44.714,45.685,5,,80,80,80,28.185,37.897,39.741,3,,40,60,80,16.475,24.467,25.719,3,,90,90,80,13.958,26.942,28.232,4,,70,80,80,12.787,23.195,26.8,3,,50,40,60,15.352,25.159,27.66,4,,70,70,50,24.98,33.788,34.958,4,,40,70,70,15.56,21.344,22.54,3,,80,80,80,11.901,18.053,19.36,3,,50,70,80,9.881,16.529,17.38,3,,60,60,70,70,70,70,70,Strongly agree 100%,80,Strongly disagree 0%,1986,Bachelor's degree in college,Male,,Suburban,Somewhat liberal,Perceptions of place sharing locations based off of profiles.,How often they were home,What work they do,What leisure activities they do,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,7,7|5|20|13|21|2|26|23|3|25,9175739835,control
